1, A Journey to the Center of the Earth, Arthur Conan Doyle, Romance, 2000
461, Gone with the Wind, Gabriel García Márquez, Biography, 1901
462, The Hunchback of Notre Dame, William Makepeace Thackeray, Historical Fiction, 1955
463, Ulysses, D.H. Lawrence, Science Fiction, 1981
464, The House of the Seven Gables, Frances Hodgson Burnett, Non-Fiction, 1947
465, Lord of the Flies, Ernest Hemingway, Science Fiction, 1950
466, The Secret Garden, James Joyce, Thriller, 1919
467, The Hobbit, Walter Scott, Romance, 1961
468, The Pilgrim's Progress, Erich Maria Remarque, Thriller, 1924
469, The Last of the Mohicans, James Fenimore Cooper, Mystery, 2001
470, Peter Pan, Miguel de Cervantes, Classics, 1986
471, Animal Farm, Anna Sewell, Historical Fiction, 1933
472, Treasure Island, C.S. Lewis, Science Fiction, 1963
473, A Farewell to Arms, Kenneth Grahame, Biography, 1941
474, A Christmas Carol, Walter Scott, Adventure, 2005
475, Treasure Island, Walter Scott, Fantasy, 1905
476, A Christmas Carol, J.K. Rowling, Classics, 1999
477, Tess of the d'Urbervilles, Margaret Mitchell, Fiction, 2003
478, The Last of the Mohicans, Nathaniel Hawthorne, Drama, 1947
479, Kidnapped, John Steinbeck, Drama, 1922
480, A Christmas Carol, Anna Sewell, Poetry, 1935
481, A Tale of Two Cities, D.H. Lawrence, Drama, 1920
482, The Count of Monte Cristo, Frances Hodgson Burnett, Science Fiction, 1947
483, Anna Karenina, Bram Stoker, Science Fiction, 1963
484, 20,000 Leagues Under the Sea, Alexandre Dumas, Drama, 1906
485, The Great Gatsby, Emily Brontë, Mystery, 1986
486, The Great Gatsby, Oscar Wilde, Non-Fiction, 1940
487, The Secret Garden, Oscar Wilde, Historical Fiction, 1956
488, The Hobbit, Stendhal, Children's, 1905
489, The Call of the Wild, Harper Lee, Classics, 1955
490, Ivanhoe, Robert Louis Stevenson, Thriller, 1985
491, Harry Potter and the Sorcerer's Stone, Franz Kafka, Non-Fiction, 2012
492, Madame Bovary, Aldous Huxley, Drama, 1945
493, War and Peace, Bram Stoker, Adventure, 1982
494, The Red & the Black, J.R.R. Tolkien, Poetry, 2005
495, Harry Potter and the Sorcerer's Stone, J.D. Salinger, Poetry, 1969
496, Gulliver's Travels, Albert Camus, Science Fiction, 1911
497, Pride and Prejudice, C.S. Lewis, Non-Fiction, 1940
498, Jane Eyre, L.M. Montgomery, Drama, 1975
499, Ulysses, Antoine de Saint-Exupéry, Historical Fiction, 1934
500, A Tale of Two Cities, L.M. Montgomery, Drama, 2011
501, The Grapes of Wrath, Gustave Flaubert, Adventure, 1966
502, Gone with the Wind, Emily Brontë, Fantasy, 1984
503, Anna Karenina, Johanna Spyri, Mystery, 1947
504, Lord Jim, Harriet Beecher Stowe, Children's, 1902
505, Kidnapped, Nathaniel Hawthorne, Horror, 1949
506, Great Expectations, Gustave Flaubert, Children's, 2009
507, The House of the Seven Gables, F. Scott Fitzgerald, Classics, 2008
508, Gulliver's Travels, Fyodor Dostoyevsky, Non-Fiction, 1912
509, Anna Karenina, Louisa May Alcott, Fiction, 1959
510, All Quiet on the Western Front, Erich Maria Remarque, Historical Fiction, 1999
511, Lord of the Flies, Anna Sewell, Mystery, 1947
512, The Return of the King, John Steinbeck, Fiction, 1980
513, Frankenstein, Ray Bradbury, Biography, 1928
514, Harry Potter and the Chamber of Secrets, Aldous Huxley, Adventure, 1967
515, A Portrait of the Artist as a Young Man, Jack London, Science Fiction, 1985
516, Pinocchio, Margaret Mitchell, Thriller, 1902
517, Pinocchio, Kenneth Grahame, Fiction, 1978
518, A Journey to the Center of the Earth, Gabriel García Márquez, Thriller, 1971
519, The Red & the Black, Harriet Beecher Stowe, Biography, 2011
520, The Scarlet Letter, Frances Hodgson Burnett, Mystery, 1993
521, The Stranger, Leo Tolstoy, Romance, 1998
522, Sense and Sensibility, Johanna Spyri, Fiction, 2009
523, Lord Jim, Lewis Carroll, Poetry, 1964
524, The Red & the Black, Gabriel García Márquez, Adventure, 1990
525, Ulysses, Miguel de Cervantes, Poetry, 1960
526, Tess of the d'Urbervilles, D.H. Lawrence, Biography, 1976
527, A Farewell to Arms, Thomas Hardy, Historical Fiction, 2019
528, The Pilgrim's Progress, William Golding, Drama, 2009
529, The Scarlet Letter, Charlotte Brontë, Thriller, 2021
530, Don Quixote, John Steinbeck, Fiction, 1918
531, Madame Bovary, James Fenimore Cooper, Non-Fiction, 1921
532, Moby Dick, Louisa May Alcott, Fiction, 1910
533, Anna Karenina, Frances Hodgson Burnett, Non-Fiction, 1910
534, Gulliver's Travels, Gabriel García Márquez, Children's, 1917
535, Wuthering Heights, Bram Stoker, Horror, 2007
536, The Lion, the Witch, and the Wardrobe, John Bunyan, Fantasy, 1947
537, Ulysses, John Steinbeck, Thriller, 2003
538, The Adventures of Huckleberry Finn, Aldous Huxley, Biography, 1906
539, Little Women, Herman Melville, Mystery, 2002
540, Uncle Tom's Cabin, Ray Bradbury, Horror, 1963
541, Madame Bovary, Arthur Conan Doyle, Biography, 1957
542, Lady Chatterley's Lover, Frances Hodgson Burnett, Mystery, 1955
543, To Kill a Mockingbird, Frances Hodgson Burnett, Fiction, 1994
544, The Prince and the Pauper, J.R.R. Tolkien, Horror, 1994
545, Pride and Prejudice, Joseph Conrad, Non-Fiction, 1918
546, A Portrait of the Artist as a Young Man, Arthur Conan Doyle, Non-Fiction, 2008
547, Lord Jim, Margaret Mitchell, Fantasy, 1921
548, The Red Badge of Courage, Jane Austen, Romance, 1961
549, One Hundred Years of Solitude, James Fenimore Cooper, Drama, 1940
550, The Wizard of Oz, Antoine de Saint-Exupéry, Biography, 1990
551, A Farewell to Arms, Aldous Huxley, Adventure, 1902
552, My Ántonia, Mark Twain, Classics, 1919
553, Harry Potter and the Chamber of Secrets, Jules Verne, Non-Fiction, 2022
554, Fahrenheit 451, Antoine de Saint-Exupéry, Thriller, 2016
555, The Secret Garden, Ernest Hemingway, Thriller, 1922
556, War and Peace, John Bunyan, Classics, 1990
557, The Scarlet Letter, D.H. Lawrence, Fiction, 2005
558, Sense and Sensibility, Franz Kafka, Fiction, 1961
559, The Call of the Wild, Jack London, Mystery, 1969
560, The Prince and the Pauper, Mark Twain, Fantasy, 1936
561, A Portrait of the Artist as a Young Man, C.S. Lewis, Romance, 2010
562, The Complete Sherlock Holmes, John Bunyan, Poetry, 1917
563, Brave New World, Louisa May Alcott, Thriller, 1973
564, Anna Karenina, L. Frank Baum, Historical Fiction, 1909
565, The Red & the Black, Johanna Spyri, Horror, 1992
566, The Adventures of Huckleberry Finn, Antoine de Saint-Exupéry, Fantasy, 1942
567, The Three Musketeers, Franz Kafka, Drama, 1948
568, Harry Potter and the Sorcerer's Stone, Nathaniel Hawthorne, Horror, 1995
569, 20,000 Leagues Under the Sea, Robert Louis Stevenson, Historical Fiction, 1950
570, Moby Dick, Louisa May Alcott, Mystery, 1959
571, The Red & the Black, Erich Maria Remarque, Historical Fiction, 1949
572, Harry Potter and the Chamber of Secrets, Jane Austen, Romance, 2012
573, The Scarlet Letter, Mary Shelley, Adventure, 1991
574, Peter Pan, Stendhal, Horror, 1962
575, Heidi, Leo Tolstoy, Drama, 1966
576, The Adventures of Tom Sawyer, John Bunyan, Science Fiction, 1934
577, Ivanhoe, Herman Melville, Fiction, 1951
578, The Great Gatsby, Ernest Hemingway, Adventure, 2024
579, Moby Dick, Bram Stoker, Horror, 1976
580, The Trial, John Steinbeck, Non-Fiction, 1948
581, Fahrenheit 451, Jules Verne, Drama, 1992
582, Lady Chatterley's Lover, D.H. Lawrence, Science Fiction, 1959
583, Uncle Tom's Cabin, Harriet Beecher Stowe, Poetry, 1958
584, One Hundred Years of Solitude, Frances Hodgson Burnett, Mystery, 2023
585, The Count of Monte Cristo, Joseph Conrad, Non-Fiction, 1949
586, The Picture of Dorian Gray, Bram Stoker, Mystery, 1963
587, Brave New World, J.D. Salinger, Science Fiction, 1902
588, Heidi, Antoine de Saint-Exupéry, Science Fiction, 1903
589, Dracula, L. Frank Baum, Mystery, 1943
590, Fahrenheit 451, John Bunyan, Fiction, 1920
591, Moby Dick, Jules Verne, Romance, 1986
592, The Wind in the Willows, James Fenimore Cooper, Adventure, 2021
593, To Kill a Mockingbird, Stephen Crane, Thriller, 1998
594, The Trial, Gustave Flaubert, Poetry, 1948
595, A Portrait of the Artist as a Young Man, D.H. Lawrence, Adventure, 1938
596, My Ántonia, Ernest Hemingway, Adventure, 1918
597, Lord of the Flies, James Joyce, Fantasy, 1900
598, Vanity Fair, Victor Hugo, Historical Fiction, 2024
599, To Kill a Mockingbird, Emily Brontë, Fantasy, 2004
600, A Portrait of the Artist as a Young Man, Jonathan Swift, Historical Fiction, 1935
601, David Copperfield, C.S. Lewis, Historical Fiction, 1914
602, The Scarlet Letter, C.S. Lewis, Mystery, 2023
603, A Christmas Carol, Victor Hugo, Adventure, 1902
604, Harry Potter and the Chamber of Secrets, Antoine de Saint-Exupéry, Drama, 1982
605, A Tale of Two Cities, Margaret Mitchell, Romance, 1906
606, The Secret Garden, F. Scott Fitzgerald, Classics, 1982
607, Anne of Green Gables, L.M. Montgomery, Romance, 1939
608, The Count of Monte Cristo, J.R.R. Tolkien, Romance, 1933
609, The Three Musketeers, Ray Bradbury, Fiction, 1931
610, The Adventures of Tom Sawyer, Thomas Hardy, Adventure, 2019
611, 20,000 Leagues Under the Sea, Joseph Conrad, Non-Fiction, 1949
612, Lord of the Flies, James Fenimore Cooper, Fantasy, 1961
613, The Picture of Dorian Gray, Anna Sewell, Children's, 1914
614, Kidnapped, Antoine de Saint-Exupéry, Fiction, 1922
615, The Return of the King, J.M. Barrie, Horror, 1978
616, The Scarlet Letter, Ray Bradbury, Fantasy, 2019
617, A Farewell to Arms, Joseph Conrad, Fiction, 1991
618, Ulysses, Walter Scott, Poetry, 1992
619, Don Quixote, F. Scott Fitzgerald, Romance, 1942
620, Dracula, Margaret Mitchell, Poetry, 1933
621, Oliver Twist, Johanna Spyri, Non-Fiction, 2016
622, Peter Pan, Joseph Conrad, Horror, 1987
623, Gone with the Wind, Margaret Mitchell, Non-Fiction, 1994
624, Jane Eyre, Thomas Hardy, Romance, 1988
625, The Hobbit, Herman Melville, Mystery, 1909
626, Little Women, Stephen Crane, Fiction, 1934
627, Crime and Punishment, Erich Maria Remarque, Science Fiction, 1975
628, The Wind in the Willows, Gustave Flaubert, Biography, 1984
629, Les Misérables, Mary Shelley, Drama, 1968
630, The Catcher in the Rye, Miguel de Cervantes, Fantasy, 1998
631, Pride and Prejudice, Antoine de Saint-Exupéry, Mystery, 1917
632, The Call of the Wild, Lewis Carroll, Horror, 1970
633, To Kill a Mockingbird, Gabriel García Márquez, Historical Fiction, 1909
634, Pinocchio, Jonathan Swift, Adventure, 1914
635, Alice's Adventures in Wonderland, J.D. Salinger, Poetry, 1958
636, Don Quixote, William Golding, Adventure, 1936
637, The Little Prince, F. Scott Fitzgerald, Adventure, 1947
638, The Call of the Wild, Alexandre Dumas, Fantasy, 1965
639, The Wind in the Willows, Jules Verne, Historical Fiction, 1917
640, Madame Bovary, Miguel de Cervantes, Biography, 1908
641, Gulliver's Travels, J.R.R. Tolkien, Drama, 1939
642, Sense and Sensibility, James Fenimore Cooper, Fantasy, 1944
643, The Scarlet Letter, Nathaniel Hawthorne, Classics, 1903
644, Don Quixote, Jack London, Biography, 1943
645, The Red Badge of Courage, F. Scott Fitzgerald, Historical Fiction, 1934
646, Ivanhoe, Oscar Wilde, Horror, 1988
647, The Grapes of Wrath, Walter Scott, Science Fiction, 1992
648, Crime and Punishment, Anna Sewell, Historical Fiction, 1965
649, Anne of Green Gables, Jonathan Swift, Thriller, 1975
650, Gone with the Wind, D.H. Lawrence, Biography, 1959
651, 20,000 Leagues Under the Sea, Frances Hodgson Burnett, Biography, 1997
652, Madame Bovary, J.K. Rowling, Romance, 1903
653, The House of the Seven Gables, Aldous Huxley, Drama, 1942
654, A Portrait of the Artist as a Young Man, Margaret Mitchell, Romance, 1941
655, The Complete Sherlock Holmes, Lewis Carroll, Mystery, 1916
656, All Quiet on the Western Front, Albert Camus, Romance, 2016
657, To Kill a Mockingbird, Gustave Flaubert, Historical Fiction, 1927
658, Crime and Punishment, Erich Maria Remarque, Horror, 1948
659, Moby Dick, J.D. Salinger, Poetry, 1929
660, The Complete Sherlock Holmes, Jack London, Fiction, 1939
661, Peter Pan, Gabriel García Márquez, Adventure, 1981
662, Fahrenheit 451, Louisa May Alcott, Horror, 1972
663, The Little Prince, Mary Shelley, Non-Fiction, 1989
664, The Complete Sherlock Holmes, C.S. Lewis, Historical Fiction, 2024
665, The Great Gatsby, Robert Louis Stevenson, Horror, 1918
666, Peter Pan, Robert Louis Stevenson, Historical Fiction, 2024
667, The Grapes of Wrath, Harper Lee, Romance, 2025
668, The Call of the Wild, Victor Hugo, Horror, 1984
669, Lord Jim, James Fenimore Cooper, Classics, 1979
670, The Hobbit, J.K. Rowling, Fiction, 1997
671, One Hundred Years of Solitude, Bram Stoker, Classics, 2020
672, Ulysses, Bram Stoker, Poetry, 1943
673, One Hundred Years of Solitude, Fyodor Dostoyevsky, Drama, 2014
674, The Adventures of Huckleberry Finn, Ernest Hemingway, Historical Fiction, 1909
675, The Stranger, Walter Scott, Poetry, 1998
676, The Picture of Dorian Gray, Lewis Carroll, Thriller, 2023
677, Gulliver's Travels, Johanna Spyri, Romance, 2018
678, Don Quixote, L.M. Montgomery, Mystery, 1960
679, The Return of the King, Leo Tolstoy, Fiction, 1972
680, Little Women, L. Frank Baum, Romance, 1959
681, Don Quixote, Thomas Hardy, Fantasy, 2005
682, Don Quixote, Jules Verne, Drama, 1902
683, Dracula, Fyodor Dostoyevsky, Children's, 1956
684, Anne of Green Gables, C.S. Lewis, Thriller, 2016
685, The Wizard of Oz, J.K. Rowling, Historical Fiction, 1922
686, The Red Badge of Courage, F. Scott Fitzgerald, Horror, 2003
687, The Stranger, Jonathan Swift, Poetry, 1953
688, Sense and Sensibility, J.M. Barrie, Fantasy, 1919
689, Jane Eyre, Stendhal, Mystery, 1913
690, The Little Prince, Stephen Crane, Adventure, 1906
691, Gone with the Wind, Charlotte Brontë, Non-Fiction, 1904
692, Crime and Punishment, George Orwell, Adventure, 2009
693, War and Peace, Louisa May Alcott, Romance, 1971
694, Lord Jim, John Steinbeck, Poetry, 1960
695, Wuthering Heights, J.R.R. Tolkien, Science Fiction, 2018
696, Treasure Island, Stendhal, Adventure, 1974
697, The Great Gatsby, Aldous Huxley, Fiction, 1941
698, The Grapes of Wrath, Louisa May Alcott, Mystery, 1932
699, My Ántonia, Alexandre Dumas, Fantasy, 2017
700, The Three Musketeers, Johanna Spyri, Drama, 1989
701, The Little Prince, Jonathan Swift, Fiction, 1954
702, Ivanhoe, Thomas Hardy, Non-Fiction, 1978
703, Lord Jim, C.S. Lewis, Historical Fiction, 1961
704, Black Beauty, James Fenimore Cooper, Classics, 2020
705, Lady Chatterley's Lover, Aldous Huxley, Poetry, 1985
706, Uncle Tom's Cabin, Gustave Flaubert, Science Fiction, 1931
707, Les Misérables, Arthur Conan Doyle, Poetry, 1988
708, Great Expectations, Fyodor Dostoyevsky, Adventure, 1938
709, Frankenstein, F. Scott Fitzgerald, Romance, 1993
710, A Journey to the Center of the Earth, John Bunyan, Horror, 1932
711, Alice's Adventures in Wonderland, Mark Twain, Adventure, 2002
712, Fahrenheit 451, Frances Hodgson Burnett, Mystery, 1949
713, Lord of the Flies, Jane Austen, Non-Fiction, 1963
714, The Call of the Wild, Mary Shelley, Fantasy, 1967
715, The Old Man and the Sea, D.H. Lawrence, Thriller, 1982
716, Crime and Punishment, Jack London, Adventure, 1979
717, The Stranger, Alexandre Dumas, Drama, 1915
718, Les Misérables, Charles Dickens, Adventure, 1906
719, Black Beauty, Johanna Spyri, Horror, 2003
720, A Portrait of the Artist as a Young Man, William Golding, Thriller, 2006
721, A Farewell to Arms, Frances Hodgson Burnett, Non-Fiction, 1982
722, Anna Karenina, Lewis Carroll, Non-Fiction, 1958
723, The Wind in the Willows, John Steinbeck, Children's, 1970
724, Animal Farm, Jane Austen, Science Fiction, 1981
725, Anna Karenina, Lewis Carroll, Poetry, 2010
726, Ulysses, Stendhal, Horror, 2007
727, One Hundred Years of Solitude, Jack London, Children's, 1994
728, Little Women, Stephen Crane, Thriller, 1982
729, Vanity Fair, L.M. Montgomery, Drama, 1967
730, The Last of the Mohicans, Victor Hugo, Drama, 1973
731, The Call of the Wild, Aldous Huxley, Romance, 1965
732, The Adventures of Huckleberry Finn, Mary Shelley, Romance, 1901
733, The Red Badge of Courage, Nathaniel Hawthorne, Horror, 1944
734, Madame Bovary, Gabriel García Márquez, Mystery, 1974
735, Lady Chatterley's Lover, Erich Maria Remarque, Poetry, 1971
736, Alice's Adventures in Wonderland, Miguel de Cervantes, Non-Fiction, 1920
737, The Trial, Aldous Huxley, Horror, 1974
738, The Last of the Mohicans, J.D. Salinger, Fiction, 2024
739, The Wizard of Oz, Bram Stoker, Fantasy, 1972
740, The Lion, the Witch, and the Wardrobe, Albert Camus, Historical Fiction, 2015
741, The Call of the Wild, John Steinbeck, Fiction, 1953
742, Pinocchio, Erich Maria Remarque, Biography, 2000
743, Lady Chatterley's Lover, Louisa May Alcott, Non-Fiction, 1939
744, The Count of Monte Cristo, James Fenimore Cooper, Historical Fiction, 1973
745, A Journey to the Center of the Earth, Charles Dickens, Horror, 1933
746, The House of the Seven Gables, Albert Camus, Historical Fiction, 1911
747, The Count of Monte Cristo, Bram Stoker, Poetry, 1920
748, Madame Bovary, Nathaniel Hawthorne, Fiction, 1949
749, Little Women, Charles Dickens, Mystery, 1958
750, Moby Dick, Emily Brontë, Poetry, 1913
751, Frankenstein, Stendhal, Poetry, 1967
752, Animal Farm, James Joyce, Romance, 1907
753, The Wind in the Willows, Miguel de Cervantes, Poetry, 1957
754, Anna Karenina, Oscar Wilde, Fiction, 1956
755, A Tale of Two Cities, Arthur Conan Doyle, Historical Fiction, 1996
756, The Hunchback of Notre Dame, J.R.R. Tolkien, Fiction, 1996
757, The Trial, D.H. Lawrence, Non-Fiction, 1962
758, Oliver Twist, L. Frank Baum, Adventure, 1956
759, The Three Musketeers, Stephen Crane, Poetry, 2009
760, The Call of the Wild, Mary Shelley, Adventure, 1944
761, Peter Pan, L. Frank Baum, Biography, 1975
762, 20,000 Leagues Under the Sea, Fyodor Dostoyevsky, Science Fiction, 1912
763, A Farewell to Arms, Mary Shelley, Fiction, 2001
764, The Picture of Dorian Gray, William Golding, Mystery, 1935
765, The Call of the Wild, J.R.R. Tolkien, Mystery, 1950
766, Harry Potter and the Sorcerer's Stone, Arthur Conan Doyle, Mystery, 1941
767, Sense and Sensibility, John Steinbeck, Mystery, 1995
768, Madame Bovary, Lewis Carroll, Drama, 1972
769, The Adventures of Huckleberry Finn, William Golding, Poetry, 1947
770, Anne of Green Gables, Alexandre Dumas, Historical Fiction, 1952
